College Name,Contact no,Email,Website,Address
"Rani Bhagyawati Devi Mahila Mahavidyalaya Contact Number, Address & Location Map, Bijnor",01342-264077,rbdgirlspg@gmail.com,http://www.rbdgirls.in/,"Bijnor, Uttar Pradesh 246701"
"RU College of Management & Technology Contact Number, Address & Location Map, Kochi",0484 - 6002151,rucollege.info@gmail.com,http://www.rucollegecochin.com/,"RU College of Management and Technology,Manakkakadav, Near VeegaLand, Kumarapuram P.O.,Aluva, Cochin, Kerala 683565"
"Bhaktavatsalam Memorial College for Women Contact Number, Address & Location Map, Chennai",044-2687 2891,bmcchennai@yahoo.co.in,http://www.bmc.ac.in/,"No. 14, 31st Street, Periyar Nagar Korattur, Chennai – 600080, Tamilnadu, India"
"Rajagiri Dawood Batcha College Of Arts And Science Contact Number, Address & Location Map, Thanjavur",04374-221267,RDBcollege@valoothoor.com,http://www.valoothoor.com/rdbcollege.htm,"Rajagiri Dawood Batcha College Of Arts And Science, Papanasam-614205, Thanjavur, Tamil Nadu, India"
"JIS College of Engineering Contact Number, Address & Location Map, Nadia",+91-?3325808640,info.jiscollege@jisgroup.org,https://www.jiscollege.ac.in/,"Barrackpore - Kalyani Expy, Block A5, Block A, Kalyani, West Bengal"
"S.S. Jain Subodh P.G.(Autonomous) College Contact Number, Address & Location Map, Jaipur",+91-141-2565989,admin@subodhpgcollege.com,http://www.subodhpgcollege.com/#,Ram Bagh Circle Jaipur-302004
"Sree Amman Arts and Science College Contact Number, Address & Location Map, Erode",0424- 2533987,staff@sreeamman.com,http://www.sreeamman.com/,"Chittode, Erode - 638102.TamilNadu, INDIA"
"TMG College of Arts & Science Contact Number, Address & Location Map, Chennai",+91-9444408047,drpafu@gmail.com,http://www.tmgcollege.edu.in/,"#385, Arcot Road, Kodambakkam,Chennai – 600024"
"Aman Bhalla Institute of Engineering and Technology (ABIET), Pathankot Contact Number, Address & Location Map, Pathankot","+91-186-5083010,9781122223",principal@abietptk.com,http://www.abietptk.in,"Aman  Bhall Institute of Engineering & Technology , pathankot-Amritsar National Highway, Kotli u2013Pathankot(Punjab)"
"SIHM Indore Contact Number, Address & Location Map, Indore",+91-0731-2911333,sihmpri@gmail.com,http://www.sihmindore.com/,"Survey No. 1094/1,807, Tarik Khan ki Tekri,Near TRUBA College and OMAXE HILL- 3,Behind Silicon Valley, Indore Bypass, Village & Post - Rau, Indore, PIN: 453331 ,(Madhya Pradesh)"
"Ranjita Institute of Hotel Management & Catering Technology Contact Number, Address & Location Map, Bhubaneswar",91-674-3291027,info.rihc@gmail.com,http://rihmct.edu.in/,"Ranjita Institute of Hotel Management & Catering Technology,Bidyanagar, Mahura, Janla, Bhubaneswar - 752054 Odisha, India"
"Institute of Hotel Management Catering Technology & Applied Nutrition (IHMCTAN), Yamunanagar Contact Number, Address & Location Map, Yamunanagar",01744-238766,ihmynr@gmail.com,http://www.ihmyamunanagar.com/,"Yamuna Nagar, Haryana"
"The Lalit Suri Hospitality School Contact Number, Address & Location Map, Faridabad",+91-129-714777 & +9188266 01199,principal@tlshs.com,http://www.tlshs.com,"The Lalit Suri Hospitality School, Near Badkhal Complex, Pali Road, Sector 48, Faridabad 121001, Haryana, India"
"Govt. P.G. College (GPGC), Ranikhet Contact Number, Address & Location Map, Ranikhet",05966-220372,http://gpgcollegeranikhet.com/index.php?mod=content&page=122,"Almora Raneth Ranikhet, Uttarakhand 263645"
"Ranjit College of Education Contact Number, Address & Location Map, Jammu",0191-2482402,gqshiekh786@gmail.com,http://www.ranjittrust.org/,"H.O:Rakh-Bandhu Wala Kunjwani,Jammu-180010(J&k),India."
"Sheth M.C. College of Dairy Science Contact Number, Address & Location Map, Anand",02692 261 310,principaldsc@yahoo.com,http://www.aau.in/college-menu/department/774~824,"Hadgood Road, Hadgood, AAU campus, Hadgood, Anand, Gujarat 388110, India"
"Dr. Virambhai Godhaniya College of Arts, Commerce, Home Science and Information Technology for Girls Contact Number, Address & Location Map, Porbandar",http://www.drvrginstitute.org,"M. G. Road , Opp. Khijadi Plot,Bhatia Bazar Old,Porbandar, Gujarat 360575"
"AM Jain College Chennai Contact Number, Address & Location Map, Chennai",+91 44-22246705,amjaincollege@amjaincollege.info,http://www.amjaincollege.info/index.php,"Meenambakkam, Chennai-600114, Tamil Nadu, India"
"Government Rajindra College Contact Number, Address & Location Map, Bhatinda",0164-2211983,principal@grcb.ac.in,http://www.grcb.ac.in/Default.aspx,"Government Rajindra College, Bathinda, Punjab (INDIA)-151001"
"Tezpur College Contact Number, Address & Location Map, Tezpur",03712-220535,tezpurcollege.5aug1965@gmail.com,http://tezpurcollege.com/,"Near Agnig, District - Sonitpur, Tezpur, Assam. - 784001"
"Pinnacle Institute of Hotel Management & Catering Technology Contact Number, Address & Location Map, Hyderabad","+91-9866538830, +91-9246528830",hrpinnacleihm@gmail.com,http://www.pinnacleihm.com,"12-1-59/nr, Railway Goods shed road, Moosapet, Hyderabad-500018"
"Institute of Hotel Management, Catering Technology & Applied Nutrition (IHM), Jaipur Contact Number, Address & Location Map, Jaipur","+91-0141-2202812, +91-0141-02200402",ihm_jpr@rediffmail.com,http://www.ihmjaipur.com/,"Sikar Road, Bani Park, Jaipur"
"Guru Teg Bahadur Khalsa Institute of Engineering and Technology Contact Number, Address & Location Map, Malout",01637-263016,admissions@gtbkiet.org,http://gtbkgi.org/gtbkiet/,"V.P.O. Chhapianwali, Malout, Muktsar, Punjab-152107, India"
"Muthayammal College of Arts & Science Contact Number, Address & Location Map, Namakkal",+91-4287-222137,info@muthayammal.in,http://muthayammal.in/mcas.htm,"Rasipuram - 637 408, Namakkal District, Tamilnadu.INDIA"
"Sanskar Institute of Management & Information Technology Contact Number, Address & Location Map, Bhuj",2832-653058,info@sanskareducation.org,http://www.sanskareducation.org/,"SMIT Campus, rnSurvey No. 798, rnHill Garden Airport Ring-Road, rnBhuj - Kutch Pin:370001 P.O.Box No.5 rn"
"Sri Jayendra Saraswathy Maha Vidyalaya College of Arts and Science Contact Number, Address & Location Map, Coimbatore",0422   2270411,principalsjsmv@yahoo.in,http://srijayendracas.org/en/,"182, SIHS Colony Road, Singanallur, Coimbatore, Tamilnadu, INDIA PIN: 641 005"
"BSTM Hooghly Contact Number, Address & Location Map, Hooghly",033-26864913,management.bst@gmail.com,http://www.sedcoindia.com/management/,"Sughandha, Delhi Road,Near Chuchura Railway Station,Hooghly - 712102, West Bengal, India"
"FMKMCC Madikeri Contact Number, Address & Location Map, Madikeri",918272228334,principal.fmkmc@gmail.com,http://fmkmcc.co.in/Home,"Field Marshal K. M. Cariappa College ( A Constituent College of Mangalore University) Cauvery Campus, Madikeri, Kodagu - 571 201"
"DG Vaishnav College Contact Number, Address & Location Map, Chennai",+91-44-2363 5101,Principal@dgvaishnavcollege.edu.in,http://www.dgvaishnavcollege.edu.in/index.php,"GOKULBAGH#833, E.V.R. Periyar Highroad,Arumbakkam, Chennai - 600106TamilNadu , India."
"IST Chandrakona Contact Number, Address & Location Map, Chandrakona",+91-3225-267288,admission@istonline.org.in,http://www.istonline.org.in/,DhurabilaDhamkuriaChandrakona TownPaschim MedinipurPin - 721201West BengalIndia
"GIMT Krishnanagar Contact Number, Address & Location Map, Krishnanagar",+91-7407136368,admission@gimt-india.com,http://www.gimt-india.in,"Palpara More, NH-34, Krishnagar, Nadia, Pin-741102, W.B."
"Institute of Hotel Management, Catering & Nutrition (IHM), Shimla Contact Number, Address & Location Map, Shimla",+91 177 2648208,ihmkufri@yahoo.com,http://ihmshimla.org/,"Institute of Hotel Management Catering and Nutrition, Kufri, Shimla-171 012,(Himachal Pradesh) INDIA"
"Institute of Hotel Management Catering & Nutrition (IHM), Srinagar Contact Number, Address & Location Map, Srinagar",info@ihmsrinagar.org,http://www.ihmsrinagar.org/,"Opposite Presentation Convent School,  Rajbagh, Srinagar-190008"
"RIMT Institute of Engineering & Technology Contact Number, Address & Location Map, Mandi Gobindgarh",01765-523156,info@rimtengg.com,http://www.rimtengg.com/,"'Near Floating Restaurant', ' Ambala-Ludhiana NH 1 ', ' Sirhind Side', ' Mandi Gobindgarh - 147301', ' Punjab INDIA'"
"Paschim Guwahati Mahavidyalaya Contact Number, Address & Location Map, Guwahati",91-361-2840021,pgmahavidyalaya@rediffmail.com,http://paschimguwahatimahavidyalaya.co.in/index.php?option=com_content&view=featured&Itemid=101,DharapurGuwahatiAssam 781017
"Roohi College of Nursing & College of Management Contact Number, Address & Location Map, Bengaluru",80-22720200,roohicollege.nsg@gmail.com,http://www.deccanedu.org/index.htm,"Roohi College of Nursing & College of Management,Near Kannur P.O.Hennur Bagalur Main Road,Bangalore, Karnataka, INDIA,Pin Code : 562149"
"Asia Pacific Institute of Management Contact Number, Address & Location Map, Ahmedabad",+91-7927556140/4,info@apimindia.net,http://www.apimindia.net,",Ashram Road, Usmanpura,Ahmedabad ,Gujarat, INDIA"
"Annai College of Arts & Science Contact Number, Address & Location Map, Kumbakonam",http://annaicollege.com,"Anakudi Road,Kovilacheri,Kumbakonam,612 503."
"Don Bosco College (DBC), Wayanad Contact Number, Address & Location Map, Wayanad",04936223017,mailtodonbosco@gmail.com,http://www.donboscocollegebathery.com/,"Don Bosco College,Sulthan Bathery,Wayanad, Kerala 673592"
"Harsha Institutions Contact Number, Address & Location Map, Bengaluru",6360045574,kavithaharshacollege@gmail.com,http://www.harshainstitutions.com,"no.193/4, Ramaiah Harsha Hospital Campus,Sondekoppa Circle,NH 4, Nelamangala,Bangalore-562123"
"Suren Das College Contact Number, Address & Location Map, Hajo",0361-2820341,info@surendascollege.org.in,http://www.surendascollege.org.in/index.php,"Suren Das College, Hajo Dist- Kamrup (Assam) Pin- 781102"
"Tolani College of Arts and Science Contact Number, Address & Location Map, Gandhidham",091-2836-260698,tcasadipur@yahoo.co.in,http://www.tcas.ac.in/,"Near Railway Station, Adipur (Kutch)-370205,Gandhidham, Gujarat, India."
"Anna Adarsh College for Women (AACW), Chennai Contact Number, Address & Location Map, Chennai",044 2621 5490,http://www.annaadarsh.edu.in/,"Anna AdarshNo. 162/1, 9th Main Road, Shanthi Colony, Anna Nagar,Chennai, Tamil Nadu 600040"
"IHM Silvassa Contact Number, Address & Location Map, Silvassa",ihmsilvassa@gmail.com,http://ihmsilvassa.nic.in/,"SRV No. 137/P Madhuban dam road Dadra & Nagra haveli , karad, silvassa"
"Institute of Hotel Management (IHM), Rohtak Contact Number, Address & Location Map, Rohtak",+91-126-2215533,principalihmrohtak@gmail.com,http://www.ihmrohtak.com/,"State Institute of Hotel Management,State Institute of Hotel Management, Rohtak, Haryana 124021"
"A.S. College Contact Number, Address & Location Map, Deoghar",ascollege@gmail.com,http://www.ascollegedeoghar.com/,"A.S. College, Deoghar ,Satsang Nagar Gate, Deoghar-Jasidih"
"State Institute of Hotel Management and Catering Technology Contact Number, Address & Location Map, Tiruchirappalli",0431-2500660,sihmct1@gmail.com,http://www.sihmct.org/,"State Institute of Hotel Management & Catering Technology,Thuvakkudi, Tiruchirappalli – 620 015."
"SIHM Tirupati Contact Number, Address & Location Map, Tirupati",info@sihmtpt.org,http://www.sihmtpt.org/,"Near S.V.Zoo Park, Perur (v),Beside AP Tourism Transport, Tirupati - 517 501, Andhra Pradesh, India."
"Ashok Institute of Hospitality & Tourism Management (AIHTM), New Delhi Contact Number, Address & Location Map, New Delhi",011-24360303,mpdc@nda.vsnl.net.in,http://www.theashokgroup.com/,"cope Complex, Core-8, , 6th Floor , 7-Lodhi Road, Delhi, India - 110 003"
"Sindhi college of Arts & Science Contact Number, Address & Location Map, Chennai",(044) 2680 0199,office@sindhicollege.in,http://sindhicollege.in/about.php,"146, Poonamallee High road,Near Thiruverkadu Temple Arch,Numbal, Chennai-600 077."
"Chandigarh Group Of Colleges Landran Contact Number, Address & Location Map, Mohali","+91-0172- 3984200, +91-95921-04444, +91-95921-14444, +91-95921-24444",info@cgc.edu.in,http://www.cgc.edu.in,"Chandigarh Group Of Colleges Landran, Kharar-Banur Highway, Sector-112, Greater Mohali, Punjab u2013 140307 ( INDIA)"
"CNC Erode Contact Number, Address & Location Map, Erode",0424-2291271,admin@cncollege.in,http://cncollege.in/,"hikkaiah Naicker CollegernSathy Road,rnVeerappanchatram Post,rnErode - 638 004,rnTamil Nadu, India."
"Kotibarsha Institute of Technology and Management Contact Number, Address & Location Map, Dinajpur",03524-200049,info@kitm.net.in,http://www.kitm.net.in/,"Kotibarsha Institute of Technology & Management,KITM COLLEGE CAMPUS, PANJARIPARA, NEAR BUNIADPUR, P.O. SUDARSHAN NAGAR,DISTRICT - DAKSHIN DINAJPUR, WEST BENGAL."
"Sakus Mission College Contact Number, Address & Location Map, Dimapur",03862-248534,enquiry@sakusmissioncollege.com,http://www.sakusmissioncollege.com,P.O. BOX No. 216DUNCAN BASTIDIPHU ROADDIMAPUR-797112NAGALAND
"KC Institute of Hotel Management Contact Number, Address & Location Map, Nawanshahr",01823-503836,kcchm@kcinstitutes.com,http://kcinstitutes.com/KCHM-Default,Karyam Road Nawanshahr Punjab (India) 144514
"Shri. Raosaheb Ramrao Patil Mahavidyalaya Contact Number, Address & Location Map, Sangli",2346-254229,http://www.rrpatilcollege.com/,"Savlaj, Tal.- Tasgaon, Dist.- Sangli."
"S.L.U.Arts and H. & .P Thakore Commerce College for Women Contact Number, Address & Location Map, Ahmedabad",079 - 26576197,slu_college@yahoo.com,http://slucollege.org/,"Nr. Ellisbridge Post Office,Ellisbridge, Ahmedabad-380 006."
"Kuriakose Elias College Contact Number, Address & Location Map, Kottayam",0481-2597374,kecollegemnm@gmail.com,http://www.kecollege.in,Kuriakose Elias CollegeMannanam P.OKottayamKerala-686561India
"Institute Of Technology & Management (ITM), Nanded Contact Number, Address & Location Map, Nanded",(02462) 254850,ssbesitm@yahoo.com,http://www.ssbesitm.org/,"VIP Road,Nanded (MS)"
"Bishop Vayalil Memorial Holy Cross College Contact Number, Address & Location Map, Kottayam",04822 - 268343,bvmhcc@gmail.com,http://bvmcollege.com/,"BVM Holy Cross College Cherpunkal P.O., Pala, Kottayam Dt.,Kerala - 686 584"
"GB Pant Memorial Govt P.G College Contact Number, Address & Location Map, Rampur Bushahr",http://gcrampur.nic.in/,Canara Bank Rampur Distt. Shimla. HP.172001
"Gems Arts and Science College Contact Number, Address & Location Map, Malapuram",04933 256123,gemsasc@gmail.com,http://gemscollege.in/,"Ramapuram Malappuram(DIST),Kerala India Pin:679325"
"Holy Cross Institute of Management and Technology Contact Number, Address & Location Map, Kozhikode",495 2761749,holycrossimt@gmail.com,http://holycrosscalicut.org/,"Nadakkave, Kozhikode, Kerala 673006"
"Hemo Prova Borbora Girls' College Contact Number, Address & Location Map, Golaghat",943 552 6822,hemoprovagc@gmail.com,http://www.hpbgc.org,"Bengenakhowa, Golaghat, Assam (India)."
"St. Philomena's College Contact Number, Address & Location Map, Mysuru",0821-4240900,stphilos1946@gmail.com,http://www.stphilos.in,"Bangalore Road, Bannimantap, Mysore - 570015"
"Gandhi Smarak P.G. College Contact Number, Address & Location Map, Moradabad",0591-2244604,principal@gsdcollege.com,http://www.gsdcollege.com/,"Ghandi Smarak Post Graduate College,Surjan Nagar - JaiNagar,District - Moradabad,Pin- 244602"
"Y.M.T. Homoeopathic Medical College Contact Number, Address & Location Map, Navi Mumbai",022 - 27745439,gdpfhmc@yahoo.com,http://www.muhs.ac.in/upload/YMT_Homo_Med_Coll_Hosp_Mumbai_080213.pdf,"Institutional Area, Sector 4, Kharghar, Navi Mumbai – 410 210."
"Bhavan s Shri A.K.Doshi Mahila College Contact Number, Address & Location Map, Jamnagar",0288 -2753389,akdmcjam@gmail.com,http://www.akdmc.org/,"Mahila College Road,Patel Colony, Jamnagar-361008, Gujarat, India."
"Sikkim Government College Contact Number, Address & Location Map, Gangtok",91-3592-231917,mail@sgctadong.in,http://www.sgctadong.in/,"P/o Tadong, Gangtok [Sikkim]  Pin 737102."
"Sree Narayana Arts & Science College (SNASC), Kottayam Contact Number, Address & Location Map, Kottayam",0481-2526337,snasc@rediffmail.com,http://snascollege.com/,"SN Arts & Science College, Kumarakom, Kottayam, Kerala – 686563."
"Amal College of Advanced Studies (ACAS), Malapuram Contact Number, Address & Location Map, Malapuram",04931 207055,amalcollege@gmail.com,http://amalcollege.org/,"anthigramam,Myladi,P.O. Eranhimangad,Nilambur, Malappuram Dt. Pin.679329."
"Sibsagar Girls College Contact Number, Address & Location Map, Sibsagar",03772-232778,principalsgc@yahoo.co.in,http://sibsagargirlscollege.edu.in,"Sibsagar, Pin: 785640 Assam"
"UCST Dehradun Contact Number, Address & Location Map, Dehradun","9760068819, 0135 2607011",info@ucstdoon.com,http://www.ucstdoon.com,"P.O. KULHAN SAHASTRADHARA ROAD, DEHRADUN"
"Gujarat Homoeopathic College Contact Number, Address & Location Map, Vadodara",91 2667 222024,info@ghmcsavli.com,http://www.ghmcsavli.com/,GUJARAT HOMOEOPATHIC MEDICAL COLLEGE & HOSPITALSavli - 391 770Dist. BARODA
"Selvamm Arts and Science College Contact Number, Address & Location Map, Namakkal",04286-244606,selcoll@rediffmail.com,http://selvamcollege.in/,"Salem Road(NH 7), Ponnusamy Nagar,Pappinaickenpatti(post),   - 637 003, TamilNadu, India."
"GRC Sangrur Contact Number, Address & Location Map, Sangrur",01672-234133,gcsangrur@gmail.com,http://www.ranbircollegesangrur.org/,"Government Ranbir College, Sangrur (Punjab)"
"Dr IT Business School Contact Number, Address & Location Map, Patiala",91 92167 98705,info@dritimt.in,http://www.dritimt.in/index.aspx,"Chandigarh-Patiala Highway Banur, Near Chandigarh.rn"
"Kamakhya Ram Barooah Girls' college Contact Number, Address & Location Map, Guwahati",0361-2478756,krbcollege.1@rediffmail.com,http://krbgirlscollege.com/,FatashilP.O-BharalumukhGuwahati-781009
"Siddhartha Institute Of Hotel Management & Catering Technology Contact Number, Address & Location Map, Vijayawada",0866-2472035,siddharthaihmct@gmail.com,http://siddharthaihmct.com/,Pinnamaneni Poly Clinic RoadVijayawada – 520 010
"Presentation College of Applied Sciences Ernakulam Contact Number, Address & Location Map, Ernakulam",0484-2485400,presentationcollege2002@gmail.com,http://www.presentationcollege.ac.in/,"Presentation College of Applied Sciences,Manancherikunnu, Puthenvelikara P.O.,Ernakulam Dist. , Kerala - 683594"
"Government Post Graduate College (GPGC), Mandi Contact Number, Address & Location Map, Mandi",01905 230 004,http://www.gdcsarkaghat.com/,"SH 19, Himachal Pradesh 175024"
"CSC Satara Contact Number, Address & Location Map, Satara",02162/234678,chhshiv@dataone.in,http://www.erayat.org/cscs/,"CHHATRAPATI  SHIVAJI  COLLEGE,  SATARA,CAMP – SATARA  PIN- 415 001(MAHARASHTRA)"
"Himachal Institute of Engineering & Technology Contact Number, Address & Location Map, Kangra","+91-9816099552, +91-9805508552",info@hiet.co.in,http://www.hiet.co.in,"Vidyanagar, Shahpur. Distt. Kangra HP-176223"
"Mar Baselios College Contact Number, Address & Location Map, Idukki",04864 224835,http://www.mbcollegeadimaly.com,"Adimaly, Idukki, Kerala 685561, India"
"Mgsm's Arts Science & Commerce College Contact Number, Address & Location Map, Jalgaon",91 2586 220140,mgtsm_asc@yahoo.com,http://www.mgsmasccollegechopda.org/,"(At/Po)- CHOPDA, Dist – Jalgaon,Maharashtra – 425107, INDIA."
"D.C.B. Girls College Contact Number, Address & Location Map, Jorhat",0376 237 1031,jinajrt@gmail.com,http://www.dcbgirlscollegejorhat.org,"AT Rd, Tarajan, Jorhat, Assam 785001"
"Silapathar College Contact Number, Address & Location Map, Dhemaji",03753 246777,http://www.silapatharcollege.edu.in/,"Silapathar, Assam 787059"
"KLE bangalore Contact Number, Address & Location Map, Bengaluru",+91-80-23526055/23325020,info@klesnc.org,http://www.klesnc.in,"No 1040, II Block, Rajajinagar, Bengaluru"
"Arumugam Pillai Seethai Ammal College Contact Number, Address & Location Map, Sivaganga",04577-266142,principal@apsacollege.com,http://apsacollege.com/,"Madurai Road, Tiruppattur – 630 211, Sivaganga District, Tamil Nadu, India"
"Dakshin Kamrup Girls' College Contact Number, Address & Location Map, Kokrajhar",http://www.dkgirlscollege.org/,"Mirza, Kokrajhar-781125, Assam"
"DBF Dayanand College of Arts & Science Contact Number, Address & Location Map, Solapur",0217-2323193,spr_dayartsc@bsnl.in,http://www.dayanandsolapur.org/,"Raviwar Peth, Dayanand Nagar,Solapur – 413 002."
"Sai Homoeopathic Medical College & Nityanand Hospital Contact Number, Address & Location Map, Thane",02522   288877,saihmc@rediffmail.com,http://www.saihmc.com/,"Dugad Phata, Taluka – Bhiwandi, Dist. – Thane, Maharashtra State."
"Gulabrao Patil Homoeopathy College Contact Number, Address & Location Map, Miraj",(0233)2212147,support@gpmthmc.org,http://www.gpmthmc.org/Default.aspx,"795, Gulabrao Patil Educational Complex,Near Govt. Milk Dairy,Sangli - 416 410 [Maharashtra]"
"GDC Srikakulam Contact Number, Address & Location Map, Srikakulam",08942-222383,srikakulam.jkc@gmail.com,http://www.gcsklm.com/index.php,"Srikakulam,Andhra pradesh,India."
"Goswami Ganesh Dutt Sanatan Dharam College Contact Number, Address & Location Map, Palampur",01894-239041,principal@ggdsdrajpur.com,http://ggdsdrajpur.com/,"RAJPUR, DISTT. KANGRA (H.P.)"
"North Lakhimpur College Contact Number, Address & Location Map, Lakhimpur",3752-222174,nlcollege.autonomous@gmail.com,http://nlc.ac.in/nlc_files,"Khelmati, North Lakhimpur,Dist- Lakhimpur, Assam-787031"
"Gogamukh College Contact Number, Address & Location Map, Dhemaji",098546 07758,principal@gogamukhcollege.net,http://www.gogamukhcollege.net,"bordoloni,gogamukh,dhemaji, Gogamukh - Dhakuakhana Rd, Chowal Dhuwa Bali, Assam 787026"
"Ranjeet Singh Memorial (PG) College Contact Number, Address & Location Map, Bijnor",01344-220062,rsmcollege2@gmail.com,http://rsmcollegedhampur.in/about-us,"RSM College,Dhampur,Bijnor,Uttar Pradesh, India"
"Bhai Kishanrao Deshmukh Mahavidyalaya Contact Number, Address & Location Map, Latur",02381-252537,bkdcollege@yahoo.co.in,http://bkdcollege.com/,"Lokmanya Nagar, Nanded Road, Chakur"
"Poompuhar College Contact Number, Address & Location Map, Nagapattinam",04364 - 260827,poompuharprincipal@yahoo.com,http://poompuharcollege.blogspot.in/,"SH 22, Melaiyur, Tamil Nadu 609107"
"GIHM Dehradun Contact Number, Address & Location Map, Dehradun",0135 2728662,info@gihmdoon.org,http://www.gihmdoon.org/,"Government Institute Of Hotel Management, Catering Technology & Applied Nutrition Patel Nagar, Saharanpur Road Dehradun, Uttrakhand-248001"
"Mount Carmel College, Bangalore Contact Number, Address & Location Map, Bengaluru",+91-80-22261759,mounts@bgl.vsnl.net.in,http://www.mountcarmelcollegeblr.co.in/,"No. 58, Palace Road, Bangalore, India - 560 052"
"Kukke Sri Subrahmanyeshwara College Contact Number, Address & Location Map, Dakshina Kannada",(08257)281253,kss_principal@yahoo.co.in,http://www.ksscollege.co.in/,"Subrahmanya, Sullia Tq.,D.K.-574238"
"Bajali College Contact Number, Address & Location Map, Barpeta",info@bajalicollege.ac.in,http://www.bajalicollege.org,"Bajali College,Dist:- Barpeta (Assam),Pin - 781325"
"Picasso Academy Of Event Management Contact Number, Address & Location Map, Jaipur",0141-5141400,event@jaipurpicasso.com,http://www.paoem.com/,"A-3, Indrapuri Colony, Behind Apex Mall,   Lal Kothi, Tonk Road,  Jaipur,   Rajasthan,     PinCode-302015"
"Govt College for Women Contact Number, Address & Location Map, Faridabad",0129-2284616,principalgcwfbd@gmail.com,http://www.highereduhry.com/GovtCollege.aspx,"Govt College for Women,Sector 16 A, Faridabad"
"HMCH Chandigarh Contact Number, Address & Location Map, Chandigarh",172-2791760,hmcchd26@gmail.com,http://www.hmcchd26.com/,"Homoeopathic Medical College & Hospital, M-671 SECTOR 26, CHANDIGARH"
"K.T.H.M. College Contact Number, Address & Location Map, Nashik",91-253-2571376,contact@kthmcollege.com,http://www.kthmcollege.com/home.php,Gangapur RoadNashik - 422002.Maharashtra (India)
"A.T.V.V. Mandals B.D. Kale mahavidyalaya College Contact Number, Address & Location Map, Pune",02133-244282,bdkcollege_ghodegaon@rediff.com,http://bdkalecollege.in/,"A/p:- Ghodegaon, Tal:- Ambegaon, Dist:- Pune"
"Guru Nanak Dev University Regional Campus Sathiala Contact Number, Address & Location Map, Amritsar",0183-2258811,vcgndu@gmail.com,http://gndurcsathiala.org/,"Guru Nanak Dev University, Amritsar"
"Innocent Hearts College Of Hotel Management Contact Number, Address & Location Map, Jalandhar",+91-181-2276041,school-cjr@ihgi.in,http://www.ihgi.in/hotel-1management-college.php,"-Green Model Town Jalandhar, Punjab"
"Thiruvalluvar College Contact Number, Address & Location Map, Papanasam",04634-220327,http://www.thiruvalluvarcollege.org/,"Papanasam,Vickramasingapuram,Tamilnadu,627425,India"
"Maruthi Group of Institutions Contact Number, Address & Location Map, Salem","04282 290400, 9843808105, 9751133133",maruthigroupofinstitution@gmail.com,http://www.maruthiinstitutions.org/,"NH.79, Manivizhundhan South, Thalaivasal Tk, Attur, Salem 636121"
"Dr. B. R. Sur Homoeopathic Medical College, Hospital and Research Centre Contact Number, Address & Location Map, New Delhi",011-24105298,http://delhi.gov.in/wps/wcm/connect/doit_hmch/SHMCH/Home/,"Nanak Pura, Moti Bagh (West), New Delhi-110021"
"L.S.M Govt. Post Graduate College Contact Number, Address & Location Map, Pithoragarh",http://www.lsmgpgcollege.org/,"L.S.M Govt. Post Graduate College ,Pithoragarh,Uttarakhand"
"Institute of Aviation and Aviation Safety Contact Number, Address & Location Map, Mumbai",022 6127 9400,http://iaas.edu.in/,"12th Floor, C-Wing 1202,Jai Coach Signal,Western Express Highway, Ram Mandir Fatak Road, Goregaon (East), Mumbai - 400 063. Nearest Railway Station, Jogeshwari (East)"
"Kasturbagram Rural Institute Contact Number, Address & Location Map, Indore",91-731-2874065,contact@kgri.org,http://www.kgri.org,"Post Office : Kasturbagram, Indore (M.P.) PIN : 452020"
"Government Arts & Commerce (Naveen) College Contact Number, Address & Location Map, Bhopal",0755-2555326,hegaccbho@mp.gov.in,http://www.mpcolleges.nic.in/gaccbhopal/index.html,"Malviya Hostal Builind Behaind PHQ,Jahangirabad,Bhoapl (M.P.)"
"C. J. Patel Arts & Commerce College Contact Number, Address & Location Map, Gondia",91-7198-254040,cjpatelcollege@cjpctirora.org,http://www.cjpctirora.org/,"Khairlanji Road,Tirora- 441911,Dist:Gondia,Maharashtra, India."
"Arignar Anna College (AAC), Kanyakumari Contact Number, Address & Location Map, Kanyakumari",(04652)263146,http://www.arignarannacollege.com/history.php?current_id=2,"ARIGNAR ANNA COLLEGE,Aralvaymoli-629 301,Kanyakumari District"
"J.R.Kissan Homoeopathic Medical College & Hospital Contact Number, Address & Location Map, Rohtak",01262-325489,jrkissan04@gmail.com,http://jrkhmch.org/index.php,"J.R.Kissan Homoeopathic Medical College & Hospital,old Sunderpur Road, Jind Bye Pass Chowk,Near Gas godown, Rohtak."
"Government Arts College (GACN), Nilgiris Contact Number, Address & Location Map, Nilgiris",0423-2449381,gacooty@gmail.com,http://www.govtartscollegeooty.org.in/,"Stone House Hill,Udhagamandalam, The Nilgiris District,Pin – 643002."
"Gokhale Education Societys N B Mehta Valvada Science College Contact Number, Address & Location Map, Mumbai",(02528) 254357,http://asp.nbmbordicollege.in/,"ACHARYA BHISE VIDHYANAGAR, BORDI,Tal.: Dahanu Dist.: Palghar, 401 701,"
"Government Polytechnic (GP), Nagpur Contact Number, Address & Location Map, Nagpur",(+91-0712) 2564483,info@gpnagpur.ac.in,http://www.gpnagpur.ac.in/easy_cms_gpnagpur/,Near Mangalwari BazarSadarNagpur 440 001
